website_session_id,saw_homepage,saw_custom_lander,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
14981,0,1,0,0,0,0,0,0
14982,0,1,0,0,0,0,0,0
14983,0,1,1,1,0,0,0,0
14985,0,1,0,0,0,0,0,0
14986,0,1,0,0,0,0,0,0
14987,0,1,0,0,0,0,0,0
14988,1,0,1,0,0,0,0,0
14990,1,0,1,1,0,0,0,0
14991,0,1,0,0,0,0,0,0
14992,1,0,0,0,0,0,0,0
14993,1,0,0,0,0,0,0,0
14995,0,1,1,1,0,0,0,0
14996,1,0,0,0,0,0,0,0
14998,1,0,0,0,0,0,0,0
14999,0,1,1,1,1,1,0,0
15002,0,1,1,1,0,0,0,0
15003,0,1,1,1,0,0,0,0
15004,1,0,1,0,0,0,0,0
15005,0,1,0,0,0,0,0,0
15006,1,0,0,0,0,0,0,0
15007,1,0,0,0,0,0,0,0
15008,1,0,1,1,1,0,0,0
15010,1,0,0,0,0,0,0,0
15011,1,0,0,0,0,0,0,0
15012,0,1,0,0,0,0,0,0
15013,0,1,0,0,0,0,0,0
15014,0,1,0,0,0,0,0,0
15015,0,1,1,1,0,0,0,0
15016,0,1,0,0,0,0,0,0
15017,1,0,0,0,0,0,0,0
15019,0,1,0,0,0,0,0,0
15020,1,0,1,1,0,0,0,0
15021,0,1,0,0,0,0,0,0
15022,1,0,0,0,0,0,0,0
15023,0,1,0,0,0,0,0,0
15025,1,0,0,0,0,0,0,0
15026,1,0,1,1,1,1,1,0
15028,1,0,0,0,0,0,0,0
15029,1,0,1,1,0,0,0,0
15030,1,0,0,0,0,0,0,0
15031,1,0,0,0,0,0,0,0
15032,0,1,1,1,1,1,0,0
15033,0,1,0,0,0,0,0,0
15034,1,0,0,0,0,0,0,0
15035,0,1,0,0,0,0,0,0
15036,0,1,0,0,0,0,0,0
15037,1,0,1,1,0,0,0,0
15038,0,1,1,0,0,0,0,0
15039,1,0,0,0,0,0,0,0
15040,0,1,1,0,0,0,0,0
15041,0,1,0,0,0,0,0,0
15042,0,1,0,0,0,0,0,0
15043,1,0,0,0,0,0,0,0
15044,1,0,0,0,0,0,0,0
15045,0,1,1,1,1,1,1,0
15047,1,0,1,0,0,0,0,0
15048,0,1,1,1,0,0,0,0
15049,0,1,1,0,0,0,0,0
15050,1,0,1,0,0,0,0,0
15052,0,1,0,0,0,0,0,0
15053,0,1,1,1,0,0,0,0
15054,1,0,0,0,0,0,0,0
15055,0,1,0,0,0,0,0,0
15057,1,0,0,0,0,0,0,0
15058,0,1,0,0,0,0,0,0
15059,0,1,0,0,0,0,0,0
15060,1,0,1,1,0,0,0,0
15061,0,1,1,1,1,0,0,0
15062,1,0,1,1,0,0,0,0
15064,1,0,0,0,0,0,0,0
15065,0,1,0,0,0,0,0,0
15066,1,0,0,0,0,0,0,0
15067,0,1,1,1,0,0,0,0
15069,1,0,1,1,0,0,0,0
15070,1,0,1,1,0,0,0,0
15071,0,1,1,0,0,0,0,0
15072,0,1,1,1,0,0,0,0
15073,1,0,0,0,0,0,0,0
15074,0,1,1,1,1,0,0,0
15075,0,1,1,0,0,0,0,0
15077,1,0,1,1,0,0,0,0
15078,0,1,1,0,0,0,0,0
15079,0,1,1,0,0,0,0,0
15080,1,0,0,0,0,0,0,0
15081,0,1,0,0,0,0,0,0
15082,0,1,0,0,0,0,0,0
15083,1,0,1,0,0,0,0,0
15084,0,1,1,1,0,0,0,0
15087,1,0,0,0,0,0,0,0
15088,1,0,0,0,0,0,0,0
15089,1,0,0,0,0,0,0,0
15090,0,1,1,0,0,0,0,0
15091,1,0,0,0,0,0,0,0
15092,0,1,0,0,0,0,0,0
15093,0,1,0,0,0,0,0,0
15095,1,0,1,1,1,1,1,0
15096,1,0,1,0,0,0,0,0
15097,1,0,1,0,0,0,0,0
15098,0,1,1,1,1,1,1,0
15099,0,1,1,1,0,0,0,0
15100,1,0,1,1,0,0,0,0
15101,1,0,1,1,1,1,1,0
15102,0,1,1,1,1,1,1,1
15103,0,1,1,1,1,1,1,1
15104,1,0,1,1,1,0,0,0
15105,0,1,1,1,1,0,0,0
15106,0,1,1,1,0,0,0,0
15107,0,1,0,0,0,0,0,0
15108,1,0,0,0,0,0,0,0
15109,1,0,0,0,0,0,0,0
15110,0,1,0,0,0,0,0,0
15111,1,0,0,0,0,0,0,0
15112,1,0,0,0,0,0,0,0
15113,0,1,0,0,0,0,0,0
15114,1,0,0,0,0,0,0,0
15116,1,0,0,0,0,0,0,0
15117,1,0,1,1,1,1,0,0
15118,0,1,1,1,1,0,0,0
15119,0,1,0,0,0,0,0,0
15120,0,1,1,1,0,0,0,0
15121,0,1,0,0,0,0,0,0
15122,1,0,1,1,0,0,0,0
15123,0,1,0,0,0,0,0,0
15126,0,1,1,1,1,0,0,0
15127,0,1,0,0,0,0,0,0
15130,0,1,0,0,0,0,0,0
15131,1,0,0,0,0,0,0,0
15132,1,0,0,0,0,0,0,0
15133,1,0,0,0,0,0,0,0
15134,0,1,1,1,1,1,1,1
15135,1,0,0,0,0,0,0,0
15136,0,1,1,1,0,0,0,0
15137,1,0,0,0,0,0,0,0
15138,1,0,0,0,0,0,0,0
15139,1,0,1,1,1,0,0,0
15140,1,0,1,1,0,0,0,0
15141,1,0,0,0,0,0,0,0
15142,1,0,1,0,0,0,0,0
15143,0,1,1,0,0,0,0,0
15144,0,1,1,0,0,0,0,0
15145,0,1,0,0,0,0,0,0
15147,0,1,0,0,0,0,0,0
15148,0,1,1,1,1,1,1,0
15149,1,0,0,0,0,0,0,0
15151,1,0,1,1,1,0,0,0
15152,0,1,0,0,0,0,0,0
15153,0,1,1,1,1,1,1,1
15154,0,1,0,0,0,0,0,0
15155,1,0,0,0,0,0,0,0
15156,0,1,1,1,1,1,1,1
15158,1,0,0,0,0,0,0,0
15159,1,0,1,1,1,1,1,0
15160,1,0,1,1,0,0,0,0
15161,0,1,1,0,0,0,0,0
15163,0,1,0,0,0,0,0,0
15164,1,0,1,0,0,0,0,0
15165,1,0,0,0,0,0,0,0
15166,0,1,0,0,0,0,0,0
15167,0,1,0,0,0,0,0,0
15168,0,1,0,0,0,0,0,0
15169,1,0,0,0,0,0,0,0
15171,0,1,0,0,0,0,0,0
15172,1,0,0,0,0,0,0,0
15173,0,1,1,1,1,1,1,1
15174,1,0,0,0,0,0,0,0
15175,1,0,0,0,0,0,0,0
15176,1,0,1,1,1,0,0,0
15177,1,0,0,0,0,0,0,0
15178,1,0,1,1,0,0,0,0
15179,1,0,1,1,1,0,0,0
15180,0,1,1,1,0,0,0,0
15182,1,0,0,0,0,0,0,0
15183,0,1,1,0,0,0,0,0
15184,0,1,1,1,1,0,0,0
15186,1,0,1,0,0,0,0,0
15187,1,0,1,1,0,0,0,0
15188,1,0,1,1,1,1,1,1
15190,0,1,0,0,0,0,0,0
15191,1,0,1,0,0,0,0,0
15194,1,0,1,1,1,1,1,1
15195,0,1,0,0,0,0,0,0
15196,0,1,0,0,0,0,0,0
15197,0,1,0,0,0,0,0,0
15199,1,0,1,0,0,0,0,0
15200,1,0,0,0,0,0,0,0
15201,1,0,0,0,0,0,0,0
15202,0,1,0,0,0,0,0,0
15203,1,0,1,1,0,0,0,0
15206,0,1,1,0,0,0,0,0
15207,0,1,0,0,0,0,0,0
15208,1,0,0,0,0,0,0,0
15209,1,0,0,0,0,0,0,0
15210,1,0,0,0,0,0,0,0
15211,1,0,0,0,0,0,0,0
15212,0,1,1,1,0,0,0,0
15213,0,1,0,0,0,0,0,0
15214,0,1,0,0,0,0,0,0
15215,0,1,1,1,1,0,0,0
15216,1,0,0,0,0,0,0,0
15217,0,1,1,0,0,0,0,0
15218,0,1,0,0,0,0,0,0
15219,1,0,0,0,0,0,0,0
15220,1,0,1,1,0,0,0,0
15221,0,1,1,1,0,0,0,0
15222,0,1,1,0,0,0,0,0
15223,1,0,1,0,0,0,0,0
15224,1,0,1,1,1,0,0,0
15225,0,1,0,0,0,0,0,0
15226,0,1,0,0,0,0,0,0
15227,0,1,0,0,0,0,0,0
15228,0,1,1,1,1,1,1,0
15229,1,0,0,0,0,0,0,0
15230,0,1,1,0,0,0,0,0
15232,0,1,0,0,0,0,0,0
15233,0,1,0,0,0,0,0,0
15234,1,0,1,0,0,0,0,0
15235,0,1,1,1,0,0,0,0
15236,1,0,1,1,0,0,0,0
15237,0,1,0,0,0,0,0,0
15238,1,0,0,0,0,0,0,0
15239,1,0,1,1,0,0,0,0
15241,0,1,0,0,0,0,0,0
15242,1,0,1,1,0,0,0,0
15243,1,0,0,0,0,0,0,0
15244,0,1,1,1,0,0,0,0
15245,1,0,1,1,0,0,0,0
15247,1,0,0,0,0,0,0,0
15248,0,1,1,1,0,0,0,0
15249,1,0,0,0,0,0,0,0
15250,0,1,0,0,0,0,0,0
15251,1,0,1,0,0,0,0,0
15252,1,0,0,0,0,0,0,0
15253,0,1,1,1,0,0,0,0
15254,0,1,0,0,0,0,0,0
15255,0,1,1,1,1,1,1,0
15256,1,0,0,0,0,0,0,0
15257,0,1,1,1,1,1,1,0
15258,1,0,0,0,0,0,0,0
15259,0,1,1,1,1,1,1,0
15260,0,1,1,0,0,0,0,0
15261,0,1,1,1,0,0,0,0
15263,1,0,1,1,1,1,1,1
15264,1,0,0,0,0,0,0,0
15265,0,1,1,0,0,0,0,0
15266,1,0,1,0,0,0,0,0
15268,1,0,1,1,0,0,0,0
15270,0,1,0,0,0,0,0,0
15271,1,0,0,0,0,0,0,0
15272,1,0,0,0,0,0,0,0
15273,1,0,1,0,0,0,0,0
15274,0,1,1,0,0,0,0,0
15275,0,1,1,0,0,0,0,0
15276,1,0,0,0,0,0,0,0
15277,0,1,1,1,1,0,0,0
15278,1,0,0,0,0,0,0,0
15280,1,0,1,1,0,0,0,0
15281,1,0,1,1,1,1,1,0
15283,0,1,0,0,0,0,0,0
15285,0,1,0,0,0,0,0,0
15286,0,1,0,0,0,0,0,0
15287,1,0,0,0,0,0,0,0
15288,1,0,1,1,0,0,0,0
15289,0,1,0,0,0,0,0,0
15290,0,1,1,1,0,0,0,0
15291,1,0,0,0,0,0,0,0
15292,0,1,1,1,1,1,1,1
15293,1,0,1,1,0,0,0,0
15294,0,1,0,0,0,0,0,0
15295,0,1,0,0,0,0,0,0
15296,1,0,1,1,0,0,0,0
15297,0,1,1,1,0,0,0,0
15298,0,1,1,1,0,0,0,0
15299,0,1,0,0,0,0,0,0
15300,1,0,0,0,0,0,0,0
15301,1,0,1,0,0,0,0,0
15302,0,1,1,0,0,0,0,0
15303,0,1,0,0,0,0,0,0
15304,0,1,0,0,0,0,0,0
15305,0,1,0,0,0,0,0,0
15306,1,0,0,0,0,0,0,0
15307,0,1,1,1,0,0,0,0
15308,1,0,1,0,0,0,0,0
15309,1,0,0,0,0,0,0,0
15310,1,0,1,1,1,0,0,0
15311,0,1,0,0,0,0,0,0
15312,0,1,1,0,0,0,0,0
15314,1,0,0,0,0,0,0,0
15315,1,0,1,0,0,0,0,0
15316,1,0,0,0,0,0,0,0
15317,0,1,1,1,0,0,0,0
15318,1,0,1,1,0,0,0,0
15319,0,1,1,1,1,0,0,0
15320,0,1,0,0,0,0,0,0
15321,0,1,1,1,0,0,0,0
15322,1,0,0,0,0,0,0,0
15323,1,0,1,1,0,0,0,0
15324,0,1,0,0,0,0,0,0
15325,1,0,1,1,1,0,0,0
15326,0,1,1,0,0,0,0,0
15327,0,1,0,0,0,0,0,0
15328,0,1,0,0,0,0,0,0
15329,0,1,0,0,0,0,0,0
15330,0,1,1,1,0,0,0,0
15331,1,0,0,0,0,0,0,0
15332,0,1,1,0,0,0,0,0
15333,0,1,0,0,0,0,0,0
15334,1,0,0,0,0,0,0,0
15335,1,0,1,0,0,0,0,0
15336,1,0,0,0,0,0,0,0
15337,0,1,0,0,0,0,0,0
15339,0,1,1,1,1,1,1,1
15340,1,0,0,0,0,0,0,0
15342,0,1,0,0,0,0,0,0
15343,1,0,1,1,1,1,1,1
15344,0,1,1,1,1,0,0,0
15345,1,0,0,0,0,0,0,0
15346,1,0,1,0,0,0,0,0
15347,1,0,1,1,1,0,0,0
15349,1,0,0,0,0,0,0,0
15350,1,0,0,0,0,0,0,0
15351,1,0,0,0,0,0,0,0
15352,0,1,1,1,1,0,0,0
15353,0,1,1,1,1,1,1,0
15354,0,1,0,0,0,0,0,0
15355,1,0,0,0,0,0,0,0
15356,0,1,1,1,0,0,0,0
15357,1,0,0,0,0,0,0,0
15358,0,1,0,0,0,0,0,0
15359,1,0,0,0,0,0,0,0
15360,1,0,0,0,0,0,0,0
15361,0,1,0,0,0,0,0,0
15362,0,1,1,1,0,0,0,0
15363,0,1,1,1,0,0,0,0
15364,1,0,0,0,0,0,0,0
15366,1,0,1,1,1,1,1,1
15367,0,1,0,0,0,0,0,0
15368,1,0,0,0,0,0,0,0
15370,1,0,0,0,0,0,0,0
15371,1,0,0,0,0,0,0,0
15372,1,0,0,0,0,0,0,0
15373,1,0,1,1,1,1,1,0
15374,0,1,1,1,1,1,1,0
15375,1,0,1,1,1,1,1,1
15376,1,0,0,0,0,0,0,0
15378,0,1,1,1,0,0,0,0
15379,1,0,0,0,0,0,0,0
15380,0,1,0,0,0,0,0,0
15381,1,0,1,1,0,0,0,0
15383,0,1,1,1,0,0,0,0
15384,1,0,0,0,0,0,0,0
15385,1,0,1,1,0,0,0,0
15386,0,1,1,1,0,0,0,0
15388,1,0,0,0,0,0,0,0
15389,1,0,0,0,0,0,0,0
15390,1,0,0,0,0,0,0,0
15391,0,1,0,0,0,0,0,0
15392,1,0,0,0,0,0,0,0
15393,0,1,0,0,0,0,0,0
15394,1,0,0,0,0,0,0,0
15395,0,1,1,0,0,0,0,0
15396,1,0,0,0,0,0,0,0
15397,0,1,0,0,0,0,0,0
15398,0,1,0,0,0,0,0,0
15399,0,1,1,1,0,0,0,0
15400,0,1,1,0,0,0,0,0
15401,0,1,0,0,0,0,0,0
15402,0,1,0,0,0,0,0,0
15403,1,0,0,0,0,0,0,0
15404,0,1,1,1,0,0,0,0
15406,0,1,0,0,0,0,0,0
15408,1,0,1,0,0,0,0,0
15409,0,1,1,1,0,0,0,0
15410,1,0,1,1,0,0,0,0
15412,0,1,1,1,0,0,0,0
15413,0,1,1,1,0,0,0,0
15414,0,1,0,0,0,0,0,0
15415,1,0,0,0,0,0,0,0
15416,0,1,1,0,0,0,0,0
15417,1,0,0,0,0,0,0,0
15418,1,0,0,0,0,0,0,0
15420,1,0,1,1,0,0,0,0
15421,1,0,1,0,0,0,0,0
15422,1,0,0,0,0,0,0,0
15424,0,1,0,0,0,0,0,0
15425,0,1,0,0,0,0,0,0
15426,0,1,1,0,0,0,0,0
15427,1,0,0,0,0,0,0,0
15428,0,1,1,1,1,0,0,0
15430,1,0,0,0,0,0,0,0
15431,0,1,1,1,1,0,0,0
15432,1,0,0,0,0,0,0,0
15433,1,0,1,1,0,0,0,0
15434,0,1,0,0,0,0,0,0
15435,1,0,0,0,0,0,0,0
15436,1,0,0,0,0,0,0,0
15438,0,1,0,0,0,0,0,0
15439,1,0,1,0,0,0,0,0
15440,0,1,1,1,1,1,1,1
15441,1,0,0,0,0,0,0,0
15442,1,0,1,1,0,0,0,0
15443,1,0,1,1,0,0,0,0
15444,0,1,1,1,1,1,1,1
15445,1,0,1,0,0,0,0,0
15446,0,1,0,0,0,0,0,0
15447,0,1,1,1,1,1,0,0
15448,1,0,0,0,0,0,0,0
15449,0,1,1,1,0,0,0,0
15450,0,1,1,0,0,0,0,0
15451,0,1,1,1,0,0,0,0
15452,1,0,0,0,0,0,0,0
15453,1,0,0,0,0,0,0,0
15454,1,0,0,0,0,0,0,0
15455,0,1,0,0,0,0,0,0
15456,0,1,0,0,0,0,0,0
15457,0,1,0,0,0,0,0,0
15458,1,0,1,0,0,0,0,0
15460,1,0,0,0,0,0,0,0
15461,1,0,0,0,0,0,0,0
15462,1,0,1,0,0,0,0,0
15464,1,0,1,1,1,0,0,0
15466,0,1,1,1,1,1,1,0
15467,0,1,0,0,0,0,0,0
15468,0,1,1,1,0,0,0,0
15469,1,0,1,1,0,0,0,0
15470,0,1,0,0,0,0,0,0
15471,1,0,1,1,1,1,1,0
15473,0,1,1,0,0,0,0,0
15474,0,1,0,0,0,0,0,0
15475,1,0,0,0,0,0,0,0
15476,0,1,1,1,1,0,0,0
15478,1,0,0,0,0,0,0,0
15479,1,0,0,0,0,0,0,0
15480,0,1,1,1,0,0,0,0
15483,1,0,1,1,0,0,0,0
15484,0,1,1,1,1,1,0,0
15485,1,0,0,0,0,0,0,0
15486,1,0,1,0,0,0,0,0
15487,1,0,1,0,0,0,0,0
15488,1,0,0,0,0,0,0,0
15490,0,1,1,1,1,1,1,1
15491,0,1,1,1,1,1,0,0
15493,0,1,1,1,1,0,0,0
15495,0,1,0,0,0,0,0,0
15496,1,0,0,0,0,0,0,0
15497,0,1,0,0,0,0,0,0
15498,0,1,0,0,0,0,0,0
15499,1,0,1,1,0,0,0,0
15500,1,0,0,0,0,0,0,0
15501,1,0,1,0,0,0,0,0
15502,0,1,0,0,0,0,0,0
15503,1,0,1,1,1,1,1,1
15504,1,0,0,0,0,0,0,0
15505,1,0,0,0,0,0,0,0
15507,0,1,0,0,0,0,0,0
15508,1,0,1,0,0,0,0,0
15509,1,0,0,0,0,0,0,0
15510,1,0,0,0,0,0,0,0
15511,1,0,1,1,1,1,1,0
15512,0,1,0,0,0,0,0,0
15513,0,1,0,0,0,0,0,0
15514,0,1,0,0,0,0,0,0
15515,0,1,1,1,0,0,0,0
15516,1,0,1,1,1,0,0,0
15517,1,0,1,0,0,0,0,0
15518,0,1,1,1,0,0,0,0
15519,1,0,0,0,0,0,0,0
15520,0,1,1,1,0,0,0,0
15521,0,1,1,0,0,0,0,0
15522,0,1,1,1,0,0,0,0
15523,0,1,1,1,1,1,1,0
15524,0,1,1,1,0,0,0,0
15526,0,1,0,0,0,0,0,0
15527,1,0,1,1,1,1,1,1
15529,0,1,0,0,0,0,0,0
15530,0,1,1,1,0,0,0,0
15531,0,1,0,0,0,0,0,0
15532,0,1,0,0,0,0,0,0
15533,0,1,0,0,0,0,0,0
15535,0,1,0,0,0,0,0,0
15536,0,1,1,0,0,0,0,0
15537,1,0,0,0,0,0,0,0
15540,0,1,0,0,0,0,0,0
15541,0,1,0,0,0,0,0,0
15542,0,1,1,0,0,0,0,0
15543,0,1,0,0,0,0,0,0
15544,0,1,1,1,1,0,0,0
15545,1,0,0,0,0,0,0,0
15546,0,1,1,1,1,0,0,0
15547,1,0,0,0,0,0,0,0
15548,0,1,1,0,0,0,0,0
15549,0,1,1,0,0,0,0,0
15550,0,1,0,0,0,0,0,0
15551,0,1,1,1,0,0,0,0
15552,1,0,1,1,0,0,0,0
15553,0,1,0,0,0,0,0,0
15555,1,0,0,0,0,0,0,0
15556,0,1,0,0,0,0,0,0
15557,1,0,0,0,0,0,0,0
15558,1,0,0,0,0,0,0,0
15559,1,0,1,1,1,0,0,0
15560,1,0,0,0,0,0,0,0
15561,0,1,1,0,0,0,0,0
15562,0,1,0,0,0,0,0,0
15563,0,1,1,1,1,1,1,0
15567,0,1,1,0,0,0,0,0
15568,0,1,0,0,0,0,0,0
15569,1,0,1,0,0,0,0,0
15570,0,1,1,1,1,1,1,1
15571,0,1,0,0,0,0,0,0
15572,0,1,1,1,0,0,0,0
15574,0,1,0,0,0,0,0,0
15575,1,0,0,0,0,0,0,0
15576,1,0,1,1,0,0,0,0
15577,0,1,0,0,0,0,0,0
15578,0,1,0,0,0,0,0,0
15580,0,1,1,1,0,0,0,0
15581,0,1,0,0,0,0,0,0
15583,0,1,1,1,0,0,0,0
15584,1,0,1,1,1,1,1,1
15585,0,1,0,0,0,0,0,0
15586,1,0,1,0,0,0,0,0
15587,0,1,0,0,0,0,0,0
15588,1,0,1,1,1,1,1,0
15590,1,0,0,0,0,0,0,0
15591,0,1,0,0,0,0,0,0
15592,1,0,0,0,0,0,0,0
15593,1,0,0,0,0,0,0,0
15594,0,1,0,0,0,0,0,0
15595,1,0,1,1,0,0,0,0
15596,1,0,0,0,0,0,0,0
15598,0,1,0,0,0,0,0,0
15599,0,1,1,1,0,0,0,0
15600,0,1,0,0,0,0,0,0
15601,1,0,0,0,0,0,0,0
15602,0,1,1,1,1,0,0,0
15603,0,1,0,0,0,0,0,0
15604,1,0,1,1,0,0,0,0
15605,1,0,0,0,0,0,0,0
15606,1,0,0,0,0,0,0,0
15608,1,0,0,0,0,0,0,0
15609,0,1,1,1,0,0,0,0
15610,0,1,1,0,0,0,0,0
15611,1,0,0,0,0,0,0,0
15612,0,1,0,0,0,0,0,0
15613,0,1,0,0,0,0,0,0
15614,1,0,1,1,0,0,0,0
15615,0,1,0,0,0,0,0,0
15616,0,1,0,0,0,0,0,0
15617,0,1,0,0,0,0,0,0
15618,0,1,0,0,0,0,0,0
15619,1,0,1,0,0,0,0,0
15620,1,0,0,0,0,0,0,0
15621,1,0,0,0,0,0,0,0
15622,0,1,0,0,0,0,0,0
15623,1,0,1,1,1,0,0,0
15624,1,0,0,0,0,0,0,0
15626,0,1,0,0,0,0,0,0
15627,1,0,0,0,0,0,0,0
15628,1,0,0,0,0,0,0,0
15630,0,1,1,1,0,0,0,0
15631,1,0,0,0,0,0,0,0
15632,1,0,0,0,0,0,0,0
15633,0,1,1,1,0,0,0,0
15634,0,1,1,1,0,0,0,0
15635,0,1,0,0,0,0,0,0
15637,0,1,0,0,0,0,0,0
15638,1,0,1,1,0,0,0,0
15639,0,1,1,0,0,0,0,0
15641,0,1,0,0,0,0,0,0
15642,0,1,1,1,0,0,0,0
15644,0,1,0,0,0,0,0,0
15645,0,1,1,0,0,0,0,0
15647,0,1,0,0,0,0,0,0
15649,1,0,0,0,0,0,0,0
15650,1,0,0,0,0,0,0,0
15651,1,0,1,1,0,0,0,0
15652,0,1,1,1,1,0,0,0
15653,1,0,0,0,0,0,0,0
15654,1,0,1,1,0,0,0,0
15656,0,1,1,0,0,0,0,0
15657,0,1,0,0,0,0,0,0
15658,1,0,1,1,1,0,0,0
15659,1,0,1,0,0,0,0,0
15660,1,0,1,1,1,0,0,0
15661,1,0,1,1,0,0,0,0
15662,1,0,0,0,0,0,0,0
15663,1,0,0,0,0,0,0,0
15664,1,0,0,0,0,0,0,0
15665,1,0,1,0,0,0,0,0
15666,1,0,0,0,0,0,0,0
15667,0,1,1,1,0,0,0,0
15668,1,0,0,0,0,0,0,0
15669,0,1,0,0,0,0,0,0
15670,0,1,1,1,1,0,0,0
15671,0,1,0,0,0,0,0,0
15672,1,0,1,1,1,1,0,0
15673,0,1,1,0,0,0,0,0
15674,1,0,0,0,0,0,0,0
15675,0,1,0,0,0,0,0,0
15676,1,0,0,0,0,0,0,0
15677,1,0,1,0,0,0,0,0
15678,0,1,0,0,0,0,0,0
15679,0,1,1,1,0,0,0,0
15680,1,0,1,0,0,0,0,0
15681,0,1,0,0,0,0,0,0
15682,1,0,1,1,0,0,0,0
15683,0,1,0,0,0,0,0,0
15684,0,1,1,1,1,1,1,0
15685,1,0,0,0,0,0,0,0
15686,1,0,1,1,1,1,1,0
15687,0,1,0,0,0,0,0,0
15688,0,1,0,0,0,0,0,0
15689,1,0,0,0,0,0,0,0
15691,0,1,1,1,1,0,0,0
15692,0,1,1,1,1,0,0,0
15693,1,0,0,0,0,0,0,0
15694,1,0,0,0,0,0,0,0
15695,1,0,1,1,0,0,0,0
15696,0,1,1,0,0,0,0,0
15697,1,0,0,0,0,0,0,0
15698,0,1,0,0,0,0,0,0
15699,1,0,1,1,0,0,0,0
15701,1,0,0,0,0,0,0,0
15702,1,0,0,0,0,0,0,0
15703,0,1,0,0,0,0,0,0
15704,1,0,0,0,0,0,0,0
15705,1,0,0,0,0,0,0,0
15706,0,1,0,0,0,0,0,0
15707,1,0,0,0,0,0,0,0
15708,0,1,0,0,0,0,0,0
15709,1,0,0,0,0,0,0,0
15710,0,1,0,0,0,0,0,0
15711,0,1,1,1,1,1,1,1
15712,0,1,0,0,0,0,0,0
15713,0,1,1,0,0,0,0,0
15714,1,0,1,1,0,0,0,0
15715,1,0,0,0,0,0,0,0
15717,1,0,0,0,0,0,0,0
15718,1,0,0,0,0,0,0,0
15719,1,0,0,0,0,0,0,0
15720,0,1,0,0,0,0,0,0
15722,1,0,0,0,0,0,0,0
15723,0,1,1,1,0,0,0,0
15725,0,1,1,0,0,0,0,0
15726,0,1,0,0,0,0,0,0
15727,0,1,0,0,0,0,0,0
15728,1,0,1,1,0,0,0,0
15730,0,1,0,0,0,0,0,0
15732,0,1,1,1,0,0,0,0
15733,0,1,0,0,0,0,0,0
15734,1,0,0,0,0,0,0,0
15735,0,1,1,0,0,0,0,0
15736,1,0,0,0,0,0,0,0
15737,0,1,1,1,0,0,0,0
15739,1,0,0,0,0,0,0,0
15740,0,1,0,0,0,0,0,0
15741,1,0,0,0,0,0,0,0
15742,1,0,0,0,0,0,0,0
15744,0,1,0,0,0,0,0,0
15745,1,0,1,1,0,0,0,0
15746,1,0,1,1,0,0,0,0
15747,0,1,1,1,0,0,0,0
15748,0,1,0,0,0,0,0,0
15750,1,0,0,0,0,0,0,0
15751,0,1,1,1,0,0,0,0
15752,0,1,0,0,0,0,0,0
15753,1,0,1,1,0,0,0,0
15754,1,0,0,0,0,0,0,0
15755,0,1,1,1,0,0,0,0
15757,0,1,0,0,0,0,0,0
15758,1,0,0,0,0,0,0,0
15759,1,0,1,1,0,0,0,0
15760,0,1,1,0,0,0,0,0
15761,1,0,0,0,0,0,0,0
15762,1,0,1,0,0,0,0,0
15764,0,1,0,0,0,0,0,0
15765,0,1,0,0,0,0,0,0
15766,0,1,0,0,0,0,0,0
15767,0,1,1,1,0,0,0,0
15769,0,1,0,0,0,0,0,0
15770,1,0,1,1,0,0,0,0
15771,0,1,0,0,0,0,0,0
15772,0,1,1,1,0,0,0,0
15773,0,1,1,1,1,1,1,0
15774,0,1,1,0,0,0,0,0
15775,0,1,1,1,0,0,0,0
15776,0,1,1,1,1,1,1,1
15777,1,0,1,1,0,0,0,0
15778,1,0,0,0,0,0,0,0
15779,1,0,0,0,0,0,0,0
15780,0,1,1,1,1,0,0,0
15781,0,1,0,0,0,0,0,0
15782,0,1,0,0,0,0,0,0
15785,0,1,0,0,0,0,0,0
15787,1,0,1,1,1,0,0,0
15788,0,1,0,0,0,0,0,0
15789,0,1,0,0,0,0,0,0
15790,0,1,1,1,0,0,0,0
15791,0,1,0,0,0,0,0,0
15792,1,0,0,0,0,0,0,0
15793,1,0,1,1,1,1,1,0
15794,1,0,1,1,1,1,1,0
15795,0,1,1,1,0,0,0,0
15796,1,0,1,0,0,0,0,0
15798,1,0,1,1,1,1,1,0
15800,0,1,0,0,0,0,0,0
15801,1,0,1,1,0,0,0,0
15805,1,0,0,0,0,0,0,0
15806,1,0,0,0,0,0,0,0
15807,1,0,0,0,0,0,0,0
15808,0,1,0,0,0,0,0,0
15809,1,0,0,0,0,0,0,0
15810,1,0,1,1,0,0,0,0
15811,1,0,1,0,0,0,0,0
15812,0,1,1,0,0,0,0,0
15813,1,0,0,0,0,0,0,0
15814,1,0,0,0,0,0,0,0
15815,1,0,1,1,0,0,0,0
15816,0,1,1,1,1,1,1,0
15817,1,0,1,1,1,1,1,0
15818,1,0,0,0,0,0,0,0
15819,1,0,1,1,1,1,1,1
15820,1,0,0,0,0,0,0,0
15821,0,1,1,1,1,1,1,0
15822,0,1,0,0,0,0,0,0
15823,1,0,0,0,0,0,0,0
15824,1,0,0,0,0,0,0,0
15825,1,0,0,0,0,0,0,0
15826,0,1,1,0,0,0,0,0
15827,0,1,0,0,0,0,0,0
15828,1,0,1,0,0,0,0,0
15829,1,0,1,0,0,0,0,0
15830,0,1,0,0,0,0,0,0
